$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,>>Effort,>>Months
5.6260662802,1.23280093609,1.05228465278,0.976339954805,2.5136037131,0.914283171722,4.07247721331,1.0629008645,0.963929825646,2.87813647695,4.28750092884,0.993578953631,1.01454387218,1.14316453876,1.09000010371,1.07765723917,1.01214940476,1.12734751148,6.01661173595,1.1611914598,0.769233047397,303.38933459,1.09990047522,5.08580253709,1.10559680218,2.12927942386,1.05690706818,2193.18424932,31.1796599248
5.64245165233,1.27544014853,1.14716063144,0.854255047327,4.41839318712,0.726623538637,5.07134589673,0.827765649132,0.921714266046,3.63377746542,4.07148079723,1.00702172311,1.03261332439,1.17085529735,1.09000089388,1.02602658118,1.0034250586,1.07954219482,9.35581061527,1.01896721228,0.844586871878,83.2867409833,1.00622220599,3.82218481846,1.16025246149,1.04326955002,1.05772968748,1154.23775694,20.5803618279
3.96722177278,1.38659358533,0.91410535477,1.07525078692,3.72037676253,0.9798050611,5.09331926301,0.837437247968,0.99908406338,6.08831643504,7.61471527206,0.813219412307,2.78785346077,0.872986186534,1.09000034185,1.09294208697,1.04210361954,1.06200365041,7.24710019151,1.04916077249,0.887832418584,216.191282393,0.998567303446,2.98275658221,1.03035708827,1.96255063712,0.943076482559,842.537565107,28.1933425837
3.34361937721,1.11967976962,0.835330405068,1.02577149873,6.56058557031,0.892696381082,4.30514857231,0.883792473081,0.925572339709,5.26552209688,3.75399733223,0.972726027977,3.77622516411,1.1019479203,1.09000008195,1.02100871535,1.0413995568,1.02046758861,5.12333084478,0.981541016087,0.879243423691,359.377567057,1.17914524958,3.02201574341,1.16879412266,3.20974618296,1.25852386339,343.567340765,14.8872706925
4.18074353049,1.21039914121,1.00203306068,0.832683368601,4.95428725597,0.947192926899,4.77876857347,0.960286133815,0.907009368992,2.02938510859,4.24218115881,0.885640926875,4.54438207047,0.863474181968,1.0900002456,1.10603932048,1.01488398505,0.96478196661,4.45717989159,1.18159058454,0.780375369681,93.021675287,1.10224653475,2.25077498075,1.00142053662,3.81471063329,1.24992994146,168.32175997,12.2456103873
2.74214436247,1.20615461972,1.06830447249,0.877550939133,4.72066423773,0.803632905095,1.37811233717,1.03015366077,0.932906629989,2.87035960119,4.37702690899,0.909402549461,1.14792167978,0.856160836581,1.09000010206,1.10648810708,1.00417615242,1.08458868731,8.13343166643,1.1046830973,0.941673397021,264.327842626,1.05396397476,1.63508811577,1.11149126552,1.44881371294,1.16878724803,4129.8887483,45.7528818987
1.25634677836,1.08902657825,0.96736369034,1.03566888864,3.05158555278,0.863786866805,1.06804487778,0.994071402634,0.954883156994,5.38937096642,5.26822830377,1.07260865806,1.09718580628,1.21099094279,1.09000008074,1.07148803084,1.02838212366,1.01262553055,9.71449946885,0.91301427929,0.862301959254,164.303528137,1.15739567882,4.36082793752,1.22013328558,1.55174750299,0.912665182185,1418.64207908,24.8148901268
3.92845757305,1.28034291549,0.938804009672,1.01409420385,1.8853894571,0.777745957118,3.16202063635,0.899899144142,0.959817654727,2.55892990594,2.21486135019,0.977851887193,2.33687289515,0.955768411182,1.0900005562,1.03854539287,1.0010523693,1.06906434245,5.75028223793,1.09324551859,0.961404177105,198.323043304,0.994256098055,3.59124060234,1.11729460724,4.50899541643,0.933297311241,802.38773922,37.7119942078
4.17802308478,1.2004013049,0.966553364415,0.812463535282,5.2382321747,0.951541661558,5.37054703082,0.929070390221,0.998612837262,1.91231952627,6.46140313465,0.842954146205,3.15986594595,1.17471888827,1.09000039518,1.09128265717,1.02617438317,0.980250278193,9.70074037246,0.919162200418,0.812257123841,329.852660048,0.971416645904,2.9473920064,1.13635926905,5.32053803862,1.07448531633,2489.3893645,32.0264973085
2.08491595888,1.12455540742,0.806762158151,0.915902468592,1.49944062878,0.894838825751,2.80562353676,1.01791384884,0.916372565216,5.93391408856,6.90911210341,1.06711860166,2.73326951229,1.12809794939,1.09000062456,1.0106325632,1.04186979805,0.846403870715,4.3823922219,0.94164825741,0.832976917285,231.687729644,1.15436852341,2.24250168009,1.01499430838,4.51385194573,1.17013218267,3588.82762322,44.8425447237
