$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,>>Defects,>>Risks
1.44653917238,1.18563849763,1.67858556817,1.01402685297,4.55729093486,1.1730606849,1.8300362147,1.1625502049,1.04103385762,6.17565900979,1.95353931462,0.952621559121,1.52019387902,0.9111682259,1.03801681854,1.55634886721,1.02069972782,1.14133597289,6.62108247627,1.18237892707,0.809712004965,274.340554707,1.07489512682,2.55667207663,1.20565762555,1.68276036052,1.08985919194,14994.0468071,4.55764075067
4.41564071962,1.03716710453,1.4891351691,1.15183282229,6.60250304163,0.859742114587,1.50888602268,1.20362743983,0.91045641463,2.14617119852,6.00732700155,1.13870749907,2.23143397597,1.18943846501,0.78718615398,1.00841837971,1.14950565725,0.952760068691,3.52954547017,0.974499310377,0.836923741163,191.404525753,1.18927492071,5.60442181492,1.09105943339,2.12589271284,0.919518746739,7978.01397761,1.87667560322
1.99275344246,1.28849113233,1.24037447992,0.846158699901,5.25846381299,1.05469939932,2.04852151801,0.957653154214,1.00922206654,2.43983343513,4.72409028419,0.971671883628,2.18916241958,0.92349176294,1.06694047375,1.58187954787,1.1589069762,1.093484946,6.45771875522,1.01626402343,0.920709203964,322.746323808,1.06728088132,5.77865448084,1.07235610183,3.48290018915,1.26010536504,2680.93802706,4.02144772118
3.4619063319,1.11189922156,1.26890944622,1.15918766974,2.93895185089,1.11558058202,5.01112793687,1.20508344061,1.01508834629,6.087659054,7.51100795159,1.08994777589,3.38240050792,0.967567163107,0.832143563294,1.21140128634,1.15588781911,1.04762670814,4.06612578321,1.18999613453,0.951761066143,251.162215259,0.910406055494,2.00422994477,1.11077104017,2.37034726762,1.11552166662,54593.066164,4.02144772118
2.31845462202,1.31700324397,0.948566510188,1.03964365435,6.26020851479,0.722551738793,4.04014562284,1.16833970722,1.12646569688,4.7409240419,6.03543190177,0.813891384601,1.80007051943,1.26629844081,1.05434802544,1.32287441855,1.00927772434,0.985797821369,5.79580786402,1.16719511262,0.923920792193,256.137212193,0.974076637192,2.7635927995,1.13757034729,3.76258328554,1.08714728488,15049.7389501,2.14477211796
4.56176432333,1.06337029663,1.1709854639,0.859146037849,6.20297436638,0.971102466249,3.957305969,1.25425524608,1.11794118887,5.21054990247,6.04099272005,1.13589665951,1.95443509198,1.09492343429,0.965275642724,1.62039507862,1.08233879643,1.08707312612,5.01899725623,1.06199994547,0.963691494777,186.851081003,1.12888045356,1.08421824083,1.21987102711,5.07713226115,0.941137125754,2156.93206669,6.97050938338
4.6207406933,1.42773314664,1.41355760942,0.940942309364,4.9155636192,0.946620958742,1.74338562537,1.14085321832,1.01407796484,3.99013057057,3.82558980152,0.872915380401,1.48858739297,0.91681921487,0.88737391449,1.36399447642,1.10152620241,1.03358195581,7.35445158197,1.10312892474,0.873874393981,398.338347159,1.03265042971,3.13229033282,1.17515203324,2.48702744087,1.06572055705,15007.1514872,1.87667560322
1.25978864138,1.32898903351,1.37317678463,1.14935054228,2.12134454393,0.928179607575,5.7313007091,1.06542526318,0.980561471913,4.93044132294,5.78436996051,1.09824765049,5.02502083374,1.09340223545,0.788053693836,1.15170376271,1.12864242664,0.947361471781,7.48851568475,1.02100252735,0.890813234122,13.4047897813,1.01519971897,4.87818637396,1.07434268221,2.79617300292,1.10210002141,11282.2899288,1.87667560322
1.86956187389,1.01776192831,1.21671796537,0.851765272143,5.52786428136,0.798282029196,3.47984243716,0.86185854454,0.919005422627,2.76740626183,6.8876184784,1.17609884123,1.49330107276,0.974333487995,0.909358284158,1.47879514884,1.0848750417,1.05599986417,7.43839193343,1.07566936491,0.932142166237,298.181769375,0.851224402034,5.91593923145,1.04506543109,4.59611958038,1.04950176303,2591.1870525,0.0
1.46910736526,1.39800373036,1.69023462789,1.05243084637,4.39835020023,0.95712865838,2.97911515046,1.22874454938,1.02640479128,4.08661318579,2.20111767408,0.996084668268,1.59633078515,0.992900560898,0.87006973837,1.47637163175,1.00428483107,0.864561478864,9.58889915935,1.04779653447,0.760143922832,381.224301181,1.15377663796,4.03059419198,1.0395324989,3.90928798064,1.17847235715,25483.0164764,0.536193029491
