$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,>>Defects,>>Risks
5.05285721884,1.00000060394,1.41083801065,0.890052576384,5.86844294029,0.970010965876,1.00084997537,1.02847057298,0.975304137544,3.08721650805,5.22235091477,0.948473527405,2.83078687406,1.25100522944,1.09000056384,1.07673481202,1.02192071539,1.00650784483,7.40828128953,0.999713021913,0.9848911943,74.7788323463,1.14607542125,5.08176128977,1.10489449315,3.53582449441,0.940083999908,755.18277369,27.065513748
4.84911182161,1.00000016719,1.23009601523,1.19934117542,3.58387603775,0.804663236732,4.60258311236,1.17700665079,0.968047279684,1.52086067288,5.08034258917,1.09734678756,4.70167294058,1.2335814448,1.09000008066,1.1084394133,1.03925865098,1.12969716945,5.51519592221,1.03318741662,0.808108043122,452.009186293,1.04476924484,4.89451044838,1.07300469386,5.12090620975,1.19280038387,2092.14169112,26.4412189096
1.17604761612,1.00000081433,1.65102608818,0.920089532973,5.10345034368,0.932725812619,1.80869201858,1.03559184285,0.96986360316,1.6897867749,6.06492806041,1.05121685289,4.62385414444,0.954059848925,1.09000042672,1.09897639758,1.02285170887,0.849925650701,3.0485810133,1.13800785501,0.999854521336,544.48548594,1.19259947091,1.44507985876,1.21048444111,2.75544078015,1.04044337516,1438.99150151,47.7059721767
1.8939157368,1.00000023844,1.39763396066,1.15178570375,5.70652053251,0.718249100306,3.78452351221,1.17491425668,0.969448221156,2.98032488966,6.08419935154,1.18599326292,2.82837928943,1.17151662897,1.09000074668,1.09619725627,1.02638825662,1.20034982069,6.62812731386,1.15592336196,0.917250862868,903.664126932,0.917489337885,3.07635044682,1.09203674117,3.85781930745,1.28190478593,919.668809214,29.1448529239
1.29535550311,1.00000081049,1.43925844502,0.811902650644,3.10310963224,0.953059744498,3.91293847771,1.02188842834,0.965819330198,5.15912230672,5.20128606639,1.10767643817,3.16440949833,1.20554846622,1.09000021615,1.01817532652,1.00043234258,0.888322059076,4.77040645684,0.923180546837,0.769156280632,963.220996188,1.06534651105,4.02151999533,1.22830905498,3.5671797884,1.23103293117,2986.97294206,65.3103673762
1.34936465816,1.00000091239,1.47210645213,1.2068765993,2.97592803291,0.752756696743,1.63827512119,1.21138065497,0.930418725426,3.83625515905,5.37436814887,1.17176377661,1.52981671145,1.03252887991,1.09000062017,1.07589901314,1.04977974848,0.851431471888,4.92154740627,1.15203814032,0.945622478641,46.0352125407,1.15756490413,2.48556172061,1.06879722503,1.27756230107,1.20535265015,2918.2004147,45.1453494007
1.73355398838,1.00000041331,1.36325587016,1.03197441961,2.78127782537,0.801874092054,1.74422149141,1.0004033911,0.985448780355,3.83381444362,5.81014769218,1.04512858498,4.00585574376,0.826710087049,1.09000081466,1.0733001753,1.02008022055,0.953515255876,4.15811518633,1.12711681611,0.953406074231,74.5779065022,0.946987946462,4.66017211948,0.964495698771,2.71511431986,1.20773558106,845.140928902,43.0397762376
1.64319170999,1.00000000614,1.37987414573,0.968571294532,1.94449242444,0.960869069798,1.17951607126,1.16618970028,0.92545846667,5.68169055036,5.23848087793,0.873621971283,1.53118434581,1.0773218947,1.09000043963,1.10764398046,1.03062281366,1.01999464113,8.26144425895,1.11904302366,0.867766016935,623.911884013,1.10207474472,2.90823215794,1.18689091535,4.62321333293,1.05773787279,3412.81220562,27.7544146368
2.80291287505,1.00000010663,1.58092876818,0.884975057216,3.49144712179,0.840741532948,4.22453295544,1.07397755181,0.989814100971,3.75143127123,5.23146220161,1.05486949586,3.0060681639,1.16596737785,1.09000094546,1.1065436903,1.03043423075,1.08133087992,3.68524642,1.13318841528,0.829556695881,647.50271965,1.12217225496,3.26250518042,1.11054730966,1.09505850462,1.06863143562,1629.5030202,35.7303986463
1.35268399512,1.00000098895,1.73591536956,0.918812603636,1.68860837243,0.978807334105,5.84003451089,1.24749751988,0.939924731961,1.92391568133,4.99640486575,0.92102682999,4.17604350226,1.03260212486,1.09000047013,1.08509939333,1.02727171269,1.1968092542,9.58577693217,1.11655806136,0.877876348683,601.074980192,1.00278939365,1.44448995138,1.22453529009,3.16137307518,1.11175704641,10549.7530388,51.1678437171
