$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,>>Defects,>>Risks
3.79988900342,1.12879387391,1.40622492743,0.940288249226,2.83000040121,1.16663430926,3.20842302293,1.26000060806,1.14000083305,3.4518003308,2.47880660493,1.05612931489,3.04000020092,1.0068515941,0.866352566049,1.00000059654,1.00000047816,1.0248488325,3.52513757279,0.974535401721,1.00000051081,76.3269995427,0.930709978217,5.24934201337,1.01105987759,3.29000030495,1.00000098112,3846.09864777,1.87667560322
4.70459152916,1.09385933331,1.59822406661,0.968270070376,2.83000009703,1.03710664048,3.39709305018,1.26000089283,1.14000042951,3.31513814496,3.02175217453,0.996765653776,3.04000056796,1.04757242911,1.03343626206,1.00000087134,1.00000060519,1.02335295042,5.53589147326,0.923089880915,1.00000071209,108.27779917,0.909295380612,3.25810700697,0.950595998936,3.2900005122,1.00000019448,13198.3535632,0.268096514745
2.3366851012,1.04960480551,1.64534807933,0.834078719807,2.83000010675,1.11791963322,3.94520459186,1.26000081802,1.14000047271,2.02757159235,2.00367691485,1.0727127412,3.04000018481,1.08635450792,1.00673436457,1.00000094857,1.00000084401,1.02817183664,7.7014150163,0.999733153326,1.00000043973,114.276125031,0.866621401889,4.23845752527,1.03539753071,3.29000079223,1.00000006948,496.103939963,2.14477211796
1.71061547793,1.00437472312,1.62671455659,0.971422796575,2.83000047129,1.15822437653,4.10385614426,1.26000079997,1.14000040903,2.22667122423,1.80589290966,1.0122150292,3.04000027753,1.11389445306,1.06225832646,1.00000030516,1.00000050236,1.04243727867,3.72301778929,0.989698722384,1.00000067647,93.8741570043,0.8458211015,3.16928435765,1.00459070144,3.29000030287,1.00000040714,261.150232653,5.63002680965
2.31459871074,1.11373210965,1.43522784068,0.84889610897,2.83000060672,1.03513626181,5.55035846363,1.26000016845,1.14000059201,3.16372714758,2.79137898422,1.06540675787,3.0400005213,1.03789967682,1.00472669524,1.00000006868,1.00000019591,1.04824535028,3.66397426245,0.977285903806,1.00000066164,97.4526684532,1.00309427074,3.9704608738,1.04095803098,3.29000014743,1.00000038969,12799.9030327,3.21715817694
4.41987845138,1.13981579688,1.61529206691,0.994395630515,2.83000020977,0.894995693286,1.82441226547,1.26000057097,1.14000093126,2.23356518636,3.0283202502,0.912094224492,3.04000009793,1.06571614978,1.06665620832,1.00000008528,1.00000099301,1.05117631593,9.39505350891,0.993836327643,1.00000035858,109.758104776,0.971409592697,3.95035367618,1.00300059135,3.29000090882,1.00000020723,3393.39780136,1.34048257373
5.17086187775,1.08917694877,1.73944242663,0.835289537804,2.83000007126,0.910493958173,1.46709616987,1.2600000892,1.14000086414,2.96670864367,3.06564280032,1.02977439986,3.04000064094,1.05046498706,1.05605433643,1.00000037798,1.00000079306,1.03359515959,8.06066320126,0.958121670813,1.00000062099,79.8408754569,0.989027054513,2.95155947894,1.03934286323,3.2900001034,1.00000064084,3032.34953641,0.0
3.31372974201,1.13298198118,1.36549460178,0.879670380238,2.83000068146,0.995134402132,4.77977676529,1.26000000288,1.14000077029,2.87792883122,1.75127445887,0.882733268695,3.04000062736,1.0596782014,1.04167400099,1.0000006816,1.00000030363,1.02915615647,8.07278640977,0.931745602781,1.00000072334,99.5959392378,1.06185434808,2.00335682444,1.05985511035,3.2900008129,1.00000026072,10442.0363956,2.9490616622
5.96619399118,1.05588556435,1.70297171736,0.909059078348,2.83000080846,0.988095089946,4.73551929166,1.26000009093,1.14000034402,2.53998067979,1.7619581407,0.915860185089,3.04000086888,1.03602579601,0.867435296499,1.00000087422,1.00000067749,1.08428947058,8.18571283359,0.94802115825,1.00000016087,90.3967009463,0.858488071914,3.54427441898,1.06980184088,3.29000023981,1.00000068338,358.967078221,1.07238605898
2.98527946323,1.06796380282,1.70738012269,0.941555827193,2.83000092766,0.97230310542,5.85483128591,1.26000001762,1.14000022248,2.18317842977,2.89224024308,1.01642964182,3.04000053012,1.05500354026,0.823635976489,1.00000002126,1.00000086563,1.10234056551,6.48669485828,0.971810711998,1.000000087,81.0607497406,1.07004254878,3.13302074788,0.957491172318,3.29000040089,1.00000060659,14388.2594519,4.55764075067
