$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,>>Cost,>>Score,>>Idle
0.150777456046,0.918087543848,6.53087326005,0.800751927016,86.4629364196,6.48260966774,1.27841040384,1.3562782521,11.0752077669,456.893396334,0.0583404779374,0.0
0.159608788427,0.866411162732,5.73091203777,0.608565288781,82.1393456526,7.72037213567,0.404801901087,3.14128972487,18.7822347135,327.825002017,0.216025088556,0.631578947368
0.199126163591,1.22208808196,4.36189448915,0.788313787057,80.5145113861,7.6901218588,1.26689949983,2.15415787683,17.5709663728,551.853626565,0.101528684775,0.127659574468
0.114816247259,0.876211518985,2.15630116053,0.902963835839,86.0956708534,1.29033064682,1.51459365522,0.877500854345,15.1612911166,158.154339386,0.0207896117468,0.390977443609
0.19302330454,1.06181473849,4.3074647501,0.798080969751,81.3148147425,1.77851526185,0.578880876821,0.676206308887,13.9842972841,256.979790078,0.0278216262079,0.166666666667
0.135763617959,1.0764546521,7.105973965,0.796709175176,87.1405984124,2.66374251121,1.61690894157,0.584953541624,11.9710261207,846.272377146,0.0532618551322,0.505747126437
0.111215490663,0.824867778571,2.50570484797,0.628100632026,82.0106120104,6.86152711121,1.99896742933,2.93931415286,16.5834738306,182.874646829,0.0990951955803,0.436781609195
0.111512811105,1.04502994557,2.08492099126,0.664566234965,88.5495639937,1.72861469918,1.70002905905,0.567509216884,15.1300283795,190.304157032,0.0245701622769,0.446428571429
0.193672041427,0.9255167843,6.37894604254,0.735457470558,86.9694144648,8.89959479158,1.136952093,2.96462630108,19.7422854483,442.259277562,0.0849652346413,0.0
0.162069615206,0.916789364474,3.47242594427,0.774231192284,80.6049041445,1.78778336191,0.856226618151,0.141266523362,10.1450140807,158.888159987,0.0219483329264,0.0625
0.163445252481,1.08771150107,6.00431559838,0.606559380055,92.7366329842,9.09747059837,1.00385086052,2.32385009238,17.2141983836,765.049361263,0.0900544518423,0.162162162162
0.154009267315,1.21571525561,6.07355153914,0.700477825957,82.5120303358,2.51620486119,0.920091271462,1.72151042662,16.9540153343,583.724750656,0.0187193866426,0.0
0.119503455988,1.16951374817,7.23319097918,0.663377197886,92.205980493,1.24879139293,0.0732319182097,3.62332344245,16.1741190381,531.101480611,0.00506645362989,0.333333333333
0.194270270547,1.1911012056,7.28075030486,0.946973596429,85.707767455,3.85543584449,1.06680025464,2.5176822519,11.3823492602,850.471395087,0.0716704662909,0.384615384615
0.199289763902,0.843528818394,5.65841651494,0.689180075449,89.7396018827,4.98105400788,0.000744182407628,1.50889342374,13.8914693104,231.177857384,0.125052354283,0.382352941176
0.136073197482,1.11031515456,3.09635518028,0.681958893876,93.796029044,8.33705354547,1.63158598766,3.38420391978,15.0764847517,317.767308448,0.088255061349,0.213114754098
0.186425581058,0.892775358021,5.42592660767,0.762606627835,99.7425076271,3.67537278396,0.0203342417706,4.550934465,14.6468967341,275.963336807,0.0415157536896,0.1
0.10499322069,0.895230546658,6.01376543514,0.900897982714,91.7445256551,7.3490797373,1.31961393083,1.62683940283,19.4649474558,488.891792253,0.0535395946452,0.346153846154
0.125612397199,1.09341629805,3.52764530067,0.91434008212,87.3327506754,1.760361989,0.922025747572,1.08491233136,13.1804677876,265.912575626,0.013830922451,0.272727272727
0.105179101265,1.00162481109,4.00991631809,0.727216315396,89.4676647972,2.6103483103,0.806276179474,3.11487915582,18.8039994638,252.006753336,0.00810730560424,0.0
0.189303323703,1.02437563479,2.0537108848,0.675186065455,98.3797216617,3.65975069059,1.51872132678,0.973062235441,17.1272723151,211.818604666,0.0863530612659,0.5
0.10374275732,1.08145121975,7.48848288455,0.662930364016,87.4260659121,1.89804730705,1.81394658365,4.33344131321,11.2570121567,749.817225803,0.0206457193003,0.310344827586
0.183217404032,0.903179362477,5.2625373928,0.895116351686,90.3473726406,4.40666942365,0.648294752821,3.65163853801,12.8195201255,154.728550476,0.101549937081,0.4
0.171648872957,0.964755977305,5.74421635525,0.699097556848,85.5454184324,4.56364071883,0.678891033857,4.73167650073,11.8096587232,298.901697375,0.0426138715094,0.0
0.153158421591,1.01603151052,6.06559016336,0.711439084039,92.0136008415,3.55152623677,1.47593877252,2.86437909337,14.6608343509,580.092694975,0.0718531402613,0.444444444444
0.177102626098,1.09492039152,2.75094296496,0.747592560785,81.6383595537,4.32630182927,0.320416054761,4.44485175772,14.8432202108,225.919987628,0.0366851677082,0.0
0.167748436146,1.22007727665,2.51012153865,0.818921291416,90.8103900875,7.36449817528,0.0506565914805,3.1657998367,15.8031227095,159.203307282,0.0298953891324,0.25
0.12604308641,0.863146770066,5.33923052188,0.798651365896,82.6893597245,9.35227026462,1.66243788908,4.81404534825,15.9923595068,417.142342368,0.0839279019793,0.0754716981132
0.165350298168,1.23270553713,6.0717221338,0.831176421006,99.9523965087,8.74106489373,0.0507743167763,3.22055786097,18.3540464414,441.404101214,0.0454048711912,0.0
0.168837430098,1.25067534999,2.86057602532,0.934529895342,99.8087920097,1.6908138861,0.943204427714,4.47542061449,16.4804354731,279.437601878,0.0199899667952,0.0
0.117936372422,1.2364847538,7.44965711905,0.926689653508,86.5222289345,3.86564730638,1.63864402175,1.15886546509,10.2414425018,1018.08050325,0.0512706905925,0.530303030303
