$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,>>Effort,>>Months
3.79065080847,1.10151028073,1.50159148339,0.950752932159,2.83000005556,1.0718662729,3.90363523526,1.26000001662,1.14000041476,3.05293908921,3.0879167374,0.933387288548,3.04000048324,1.02807228913,0.873131369345,1.00000065667,1.00000068168,1.09133811343,4.08049480418,0.913955763382,1.000000207,93.9716665943,0.846788970336,1.11460199693,1.04934730185,3.29000069122,1.000000902,1932.583227,48.7393961695
5.31278723559,1.07337488599,1.55782979712,0.815607490689,2.83000013539,0.913914971011,2.2716726397,1.26000004169,1.14000017002,3.34125640987,2.82358585384,0.972878499055,3.04000008141,1.10770628733,1.06930333564,1.00000051774,1.0000005113,1.06904483843,6.4853548394,0.99568980598,1.00000024617,80.4717892926,0.889683500603,2.88336547056,1.05474239455,3.29000051099,1.0000001169,989.532982483,43.3685389957
2.87065000084,1.10600730239,1.41922421292,0.845729246847,2.83000006136,0.972985051193,1.43347873067,1.26000022317,1.14000074218,1.89862436197,2.60274745574,0.921846166785,3.04000097697,1.01019829635,0.966742816903,1.00000033788,1.00000041962,1.0989594898,6.39726099778,0.983247677721,1.00000011517,80.2205352491,1.04035486791,4.55715171574,0.960546794793,3.29000083051,1.0000001054,654.628126718,23.0025625456
2.42688929316,1.03670071344,1.49685832632,0.872187054832,2.83000022653,0.990973092564,1.6240032792,1.26000034113,1.14000036427,3.32782903672,2.10273692105,0.889589422254,3.04000046701,1.05192076468,0.832920013399,1.00000008418,1.00000068327,1.00196554765,3.076695326,0.99913359177,1.00000000402,77.4227902672,0.915525507326,4.67300973861,1.04541085168,3.29000048424,1.0000004272,1962.15601208,29.2104326719
2.78378312868,1.08027053747,1.36647844476,0.869873197458,2.83000082469,0.969636173983,2.75271901919,1.26000066555,1.14000030753,3.16419634233,1.70017468319,1.08372733957,3.04000043592,1.06077871591,0.876597349728,1.00000051447,1.0000006822,1.08945892302,5.79265500546,0.976533108947,1.00000059418,100.868770065,0.920466827582,5.68947303269,1.05170372173,3.2900005396,1.00000054557,271.605153766,20.2643934859
3.69747357728,1.03477539072,1.34910173878,0.905273311756,2.8300008203,0.963436767306,4.13560258041,1.26000058534,1.14000093088,2.6655110861,1.62839073004,0.943119718158,3.04000018397,1.06540947105,0.818446535592,1.00000034581,1.00000080206,1.01557611662,9.03943884595,0.939966151831,1.00000097553,80.667697046,0.878113268551,3.1337665064,0.951937871116,3.29000000441,1.00000044213,1219.89574244,22.7150246457
3.28355571595,1.07373812589,1.70722133533,0.936977374523,2.83000022012,1.00236220413,3.41665972293,1.26000064198,1.14000094109,2.00951130423,2.62816975267,1.0962873343,3.04000097831,1.01999686951,0.861500968156,1.00000072625,1.00000025131,1.10986640216,8.39700846187,0.977292452945,1.00000075082,93.3751041737,1.04816497327,3.21134620472,1.05633014316,3.29000035684,1.00000037102,1972.44681284,47.9332567174
4.25609538271,1.01669439986,1.67640289845,0.952261762131,2.83000028118,0.954563636469,2.56160621952,1.26000092285,1.14000087987,3.10253857143,2.29658958284,0.945121287658,3.04000056197,1.02189594416,0.923666741916,1.00000024012,1.0000009918,1.05188600774,6.79435828109,0.922789850797,1.00000010919,94.3602923754,0.953313649678,3.80387098699,1.00818257832,3.2900004933,1.00000043575,800.326613813,19.7556645522
5.37132381259,1.04892160579,1.53861121836,0.806115791646,2.83000050426,0.994771698458,2.99648753456,1.26000038574,1.14000012461,2.25653259062,1.99893952468,0.912763870962,3.04000093826,1.10503312519,1.0844748733,1.00000099579,1.00000072318,1.00328728655,3.4814323089,0.92049823483,1.0000001382,104.392509974,0.896677959263,2.31014494422,1.03382466196,3.29000050659,1.00000090963,8601.16095709,42.1247117547
4.93634580514,1.05175736769,1.64610097131,0.811560209582,2.83000078773,1.15546510787,5.18449093603,1.26000022261,1.14000017218,2.07798197253,2.72357996312,0.886391498369,3.04000000773,1.07412190656,0.881738798484,1.0000004332,1.00000020779,1.04596780623,7.00717058056,0.927220918852,1.00000083991,109.685555157,1.07949315087,5.49373709605,1.02893610534,3.29000005504,1.00000088286,6519.44825157,35.9960923914
