$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,>>Cost,>>Score
0.445070516525,0.89792320461,93.2190880536,0.657037596853,28.4311731991,47.0729329229,1.82670985867,2.22348058684,1.94041468477,4539.17155986,0.493327214557
0.142825639489,1.00497724337,82.6864274907,0.603724024764,37.7494660402,9.65964521423,1.00989203176,3.40745426966,8.63684022281,8230.12356573,0.164548553689
0.823333189572,0.890266582631,94.4097668827,0.546516194353,94.5904405314,49.6683733666,0.684139991551,0.213259036885,16.4007590195,3537.73043,0.438953121226
0.71124475951,1.0284986655,85.8038989403,0.679529073738,91.8300095184,5.4827256979,0.982489930948,1.63488200859,17.3796177809,5623.23716245,0.229036485916
0.207882718301,1.01245227331,80.0318743259,0.49441496422,92.5329710535,42.4862259235,1.61260922061,0.435533709309,7.13035720633,7766.51343406,0.409545871113
0.500045869713,0.940316402923,81.0548347685,0.663777453651,28.9792747958,25.8826329963,1.24730675426,2.00849411831,16.2589741082,8045.7774447,0.426058661488
0.740320525711,0.923766038506,93.3883517526,0.600588969618,77.118166132,45.871631479,1.92001140878,0.699127177595,15.9967995119,5769.71959081,0.634588990202
0.176278366412,0.861853805153,94.5335012659,0.452460672452,16.3090085057,31.8574988878,1.30387240512,3.03657056749,6.94781883519,4459.97408986,0.267786802894
0.501055349132,1.1325598447,91.1738126964,0.534846104339,16.5701696427,24.828520135,0.450355251121,1.89678666713,3.42160495716,9557.43326351,0.32025295287
0.741403057062,1.10306744253,85.0953829911,0.437073247423,76.5788857972,2.95117442989,1.99741272105,0.289520819176,11.7539970812,9970.24953352,0.221502288577
0.106090915627,1.1002537382,87.3394498629,0.551364910745,81.7794537534,49.8825351667,0.143578142312,2.04392692425,18.9662535831,9122.27984663,0.227167725344
0.791144975915,0.871120713523,85.9420938417,0.475724036992,24.063126149,26.8994509138,1.98095080918,0.686492702489,18.7255657819,4848.60448554,0.544836111559
0.389647289352,1.10721033663,91.667738139,0.628032798882,12.9076838571,3.36440729186,1.40072206222,0.599499821186,16.9831503543,10671.4645542,0.115334614807
0.271762398101,0.934610365416,93.3997673348,0.51907834313,18.229371304,43.1331638691,0.097105899598,2.67938974294,11.3959129134,3352.20262376,0.512125731693
0.587055851567,1.16523862819,93.6314713251,0.626026743502,23.3739198905,13.8825269718,0.614794808701,3.37394551352,9.24151148827,11528.0289031,0.437129679259
0.376526904755,0.954038550371,92.6948447854,0.522525820016,28.6158500284,42.6314895758,1.81261040655,2.98946664417,15.7478493583,5623.03302621,0.49848191749
0.505125599074,0.861284890542,89.6546615199,0.443646208783,21.2416347536,14.9137660762,0.67706604634,4.40437952851,17.8576397291,3177.08330781,0.398878200419
