$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,>>Cost,>>Score
0.109425212072,1.20654792602,3.36340781333,0.929122313595,85.9924495606,8.16222440682,0.926132685618,4.16936526106,12.7647337862,273.391144217,0.0481838057777
0.154953486224,0.965116450913,6.7488000372,0.903623516012,97.7027097494,7.85314805853,1.85366517497,2.89074307797,10.2509718463,633.504798715,0.0442049427468
0.186172679748,1.20572421241,2.28498099573,0.886867673822,84.1652610739,9.11546803422,0.627952254244,4.02291822871,10.1797814625,146.842071412,0.14236272735
0.137926913959,1.08957540716,6.40125718873,0.803205914636,80.4057089833,1.9687586523,0.325054547929,3.57278697151,19.7925918162,498.204518329,0.035152677048
0.190604110039,1.064822281,4.54941023287,0.730237984101,84.5942923797,3.94534836091,1.11349477897,1.73740659472,19.5524337704,576.364586994,0.0421494216989
0.185113817755,1.14209629808,4.85628837534,0.815985613806,81.1261233297,8.67700970351,1.11353063264,0.526781693586,15.3233872071,662.256184839,0.162687817002
0.162572159074,1.13677513236,7.97686269376,0.903933783928,89.8425556716,2.05755752433,1.72039629066,2.3817172747,15.8747141753,858.65891203,0.0337866667144
0.191670376815,1.24909148534,7.10914474091,0.931455971319,81.9125757186,9.47186145169,0.333626980114,0.902492554511,13.9566217618,823.063224361,0.0
0.163942883566,0.963763902319,3.30839446027,0.75692936787,87.3628461437,2.05997338317,1.044864125,2.61192667009,11.3811522036,296.477248073,0.0479073910593
0.152264472476,0.965514128224,4.78624853063,0.943210241087,99.640817017,3.1415628946,0.711386440089,0.834116323085,16.574944528,189.702409967,0.0718711372067
0.136496113122,0.951192791427,6.07673031914,0.85198257325,99.0469375697,1.59447935721,1.76313978725,1.89549199254,11.7036587734,476.140916549,0.0177964969481
0.134116046055,0.964240102845,5.07199657768,0.735948671618,82.7588451417,2.65378182012,0.812789252584,2.07510227502,10.0263254642,255.51698652,0.0576812259061
0.168234618875,1.13147289637,2.23208022322,0.858084961817,93.8620649778,8.83520194803,1.74733625577,3.78343080894,19.3866881976,232.704074724,0.134740899493
0.193935111269,1.21629372015,7.21168942895,0.742914433867,96.4640570018,6.8224245638,0.39949434571,2.74553507705,10.3056172037,699.8530416,0.0336106006999
0.198602529156,1.14210920383,3.25218787869,0.923475934735,99.7120449282,3.05454527706,0.148635641842,2.91555924539,12.5901148371,189.253293548,0.0632116326477
0.101375923208,0.86939333319,2.89642615472,0.712265566153,83.5846894931,6.21174638524,1.20288940424,1.48236950787,14.8926772089,248.357563317,0.0474967682805
0.110033507969,0.958622960445,6.80687154312,0.863337395712,95.3239949011,9.69152158807,1.48773800152,2.54626914631,16.3834933031,632.526997166,0.0904473958502
0.168815433545,0.981287900222,6.69716124655,0.696338445853,93.0614562556,7.69358739001,1.34026413819,4.31398654297,19.9354745441,750.695469294,0.0830278340716
0.121842553555,1.24844445253,3.1511085968,0.830882603786,82.611399637,6.38369408092,1.43436543664,1.64268554949,18.3534993235,324.32041678,0.0696231575772
0.146688944032,1.02766209323,2.89208749174,0.70208626449,91.1913752448,2.82749928941,0.432658805779,2.95947102072,16.3424815268,171.771888955,0.016969404939
0.120977908748,0.853779556893,5.16337419495,0.797608920951,89.1139099802,3.89624340986,1.16139898236,4.51992780295,15.9106308702,402.25385042,0.0548380387198
0.110359363563,1.22586160249,7.93843371995,0.75466876893,90.9914316083,4.43989232139,1.40761407404,4.56099189135,11.6320265714,1152.63937206,0.0448966982078
0.180721261317,0.978728215064,5.55895133128,0.692414374828,94.7578342146,3.11186208196,0.173837401775,1.81175668098,16.5548509888,300.323459332,0.0548157803725
0.124110603646,0.85391969695,5.58969512018,0.65323878935,87.2467038625,2.23079117695,1.77410867688,2.58082191711,19.0609886643,400.126227761,0.0267727224667
0.109057689962,1.04229166773,3.04280088038,0.648927605462,85.8571166961,2.22413990904,1.23891299737,0.677716859179,15.1142595129,295.164177602,0.0297763650614
0.156952412599,0.867232595612,2.09800747355,0.874855120699,90.1480265702,8.2068531966,1.28713143465,2.08243814304,19.3854196833,179.925753478,0.117698705301
0.196168979891,0.924529320711,4.94386358284,0.948693440117,97.6862381447,4.36383617237,0.554733099523,3.58958737644,16.7346569264,299.604463275,0.118634278738
0.129372912791,0.871195703053,3.77238003596,0.886832415863,99.4410791573,9.38459747837,1.66451329101,2.12332436036,10.1146007383,260.437860643,0.0691776904846
0.178011088954,1.11609245158,6.52478412023,0.642863737263,93.49872497,4.58103986534,0.1618876631,4.80573889396,18.1946366514,622.003875012,0.0571570220325
0.144618513354,0.950910418369,2.1076580385,0.762818804233,90.543662768,5.47561536107,0.553280654445,4.33646006293,10.1387798025,104.956232167,0.090290819396
0.15499707735,1.09300159872,6.91833224445,0.629513904055,84.6337914521,8.29650210189,1.44004654558,2.21601702586,12.5763398466,613.416138563,0.0585310350116
0.167173996909,0.851755630606,5.46111394793,0.74061328214,80.3758059095,7.65075934295,0.528203437779,0.0483042773345,11.4326359673,218.410313202,0.121170149463
0.126630510366,1.12038984704,7.99773148946,0.623779914075,83.9260198377,3.27908558783,1.3572156335,2.06479363787,15.4840936468,990.423295852,0.0659423072755
0.121165419807,0.952810135303,5.81969038499,0.714444782889,94.931800108,7.32979777467,0.538085002159,4.57820199611,10.4891501961,235.426759359,0.109109722997
0.193573557693,1.22407584588,3.36755766555,0.843507226986,80.5065899463,3.82118434852,1.3324008476,4.85533851381,17.7431131507,338.775773026,0.0904474951347
0.125537693209,1.1572125341,2.30459481201,0.750447552519,94.7149872491,9.43589576108,1.63328408629,0.616954231444,19.5813903992,190.926753171,0.105452562464
0.179607696335,1.07994270288,7.75518951587,0.635156146845,90.8337508967,4.1962736548,0.324536267902,2.94797844962,13.0641798727,490.902314784,0.146849453069
0.14875142492,1.04111210359,5.1572925921,0.926078497474,95.6353980736,7.80384418632,1.07081408908,0.913041424712,12.6541722714,416.830708029,0.05778620387
0.158797137543,1.22048921555,4.30269282207,0.864156317612,94.1353392572,5.87035884547,0.675204622213,0.896492550073,11.6408189842,379.331794631,0.0943968176538
0.143308210198,0.981812867723,2.54727119831,0.85187331908,94.8904211965,4.67220236303,1.50251684935,4.49669997691,18.6514324244,271.086889683,0.027628687944
0.106006107441,0.881948598333,2.18799150788,0.692924546376,97.9727358362,4.86817740249,1.39512056416,2.49159861482,11.836876869,144.853156641,0.0278406436857
0.101032656483,1.01755918334,5.94901402797,0.751438477684,86.2557492167,1.99487770921,1.72670604675,3.06818152348,18.7740153219,776.90390364,0.0211003251796
0.176547681579,1.15604205228,4.33403796346,0.826062320869,95.5501273357,8.27496337377,1.18052896363,3.09855398129,16.4970670998,528.008128507,0.119487510963
0.196395455855,0.85377223078,5.51620847763,0.889174247266,95.204735431,1.39755873313,1.34219486695,0.382908160212,16.3755407209,557.0035953,0.0236416387895
0.186224001594,1.245824037,5.70937114984,0.914391557457,96.0625404662,3.58500984078,1.81401747133,1.37195440201,11.9355168102,634.392030441,0.0616077949653
0.151297516662,1.25983850065,5.20939922117,0.806164686146,94.5736117519,6.50042515738,1.9430362019,3.16213950301,16.911314898,721.780290925,0.0809432307563
0.161135913398,0.88393606416,5.06999200475,0.767799558129,93.6700826785,3.83417056414,1.32945214333,4.00328770561,16.2166255738,427.681187329,0.0685592777424
0.143113510054,0.934863488731,6.17675345296,0.664443509148,84.3156397206,4.27388216992,0.982822682689,0.831294877384,16.9920862897,425.495584899,0.111957403402
0.117087040419,1.13526645742,5.77853304701,0.90062114352,80.3925602381,3.92094875741,1.03234469464,0.0865697776222,13.6269384484,817.612363806,0.056519352832
0.15898722125,1.18077758658,6.91052472543,0.842476944353,87.0869058949,4.50768153034,0.864771794365,4.70128204336,19.7451589256,528.10543566,0.0777171900887
0.104982630612,1.07184456341,4.3103264927,0.666556836952,83.5054387219,1.96141794061,1.52966892746,3.03311331505,15.5228003719,363.670023351,0.0168133933781
0.192416283573,1.15813238344,2.61124948195,0.854873353917,93.89947422,5.08029707927,1.43494584016,0.427087230162,16.9031796692,339.527597778,0.0958604364735
0.105501773016,0.91656905285,2.03356963896,0.79911786139,80.170203671,4.58405163807,1.84933076007,4.90185135759,17.8284050541,170.621286979,0.0342413391929
0.174030538796,1.1072049784,5.08007912171,0.778618797652,92.3488053449,5.36197128474,1.54769581062,1.35574832594,16.7427547608,541.652467455,0.046125454468
0.114475948187,0.844100555202,2.45933015347,0.747920711156,99.190234946,9.7778470219,0.578076298556,1.05393812011,18.9375166827,167.003616845,0.0668108320069
0.151536549047,1.15272635519,6.15680444385,0.744951348326,99.1108497543,9.02260652449,0.751795291326,0.662860454958,14.4449035207,497.209454071,0.193816987616
0.18934936897,0.896723642155,6.5374627809,0.9165099409,82.1722884304,5.70107282631,1.58457055813,3.48022222003,19.0554082902,483.393095629,0.0716945235673
0.140899493442,0.99534419985,4.09430256847,0.919322611244,91.3300439026,5.16553019679,0.00848966403382,1.62437545636,11.8307453327,212.636958585,0.0773996355664
0.110023741786,1.25425673458,6.93955148461,0.867225010087,99.3061735386,7.27067061924,0.805134630883,4.08928106607,18.7338364135,716.241504437,0.0651524391632
0.17165178172,1.07172322206,2.78379662719,0.648893941906,96.8671891522,9.14651003094,0.481678874696,4.04276011368,14.365624907,183.228386645,0.132071172494
0.111374097925,0.861852643227,4.04949604699,0.935431174718,95.7931101049,8.36966684873,1.6102960713,0.104530351246,12.150841558,268.038360793,0.114979337439
0.136015890218,0.892531531362,2.21029545362,0.941166389857,88.3332064858,4.46548007288,1.70695690759,2.18597358723,19.0086121505,184.009361544,0.0478862641044
0.145268617665,1.08514426838,5.60102168386,0.838791655642,80.0524523829,5.96133340733,1.2351621761,2.47012421888,19.5284398427,662.552605747,0.0561941919097
0.174513139657,1.06439505362,3.55505062373,0.813848688927,84.0034399561,2.38429903716,1.96046618924,4.31831602263,15.9503201068,366.478203501,0.0187012805883
0.181915138053,0.998664150037,6.72142341662,0.806326042752,81.625319222,1.65969286798,1.22907820216,3.6358733143,12.5272676061,581.265343599,0.0183597592963
0.144705970635,1.18874494088,4.65804951869,0.76841667622,83.4509569079,4.4879018028,0.996633035448,0.503518856078,11.9661139222,310.612095223,0.0598391551179
0.161691499196,0.873345601551,3.83651230208,0.783811979393,84.8429844953,1.78276438653,1.29694189099,2.78254106222,18.2522297675,370.829404293,0.0333173112005
0.134501001604,0.979531327538,3.2809359076,0.881158403935,90.0017143522,8.97173623415,0.283590345424,1.30827363908,16.5068887937,185.500929142,0.0
0.154269973673,1.24299659672,6.21924326158,0.669935802935,93.026207556,9.2142797129,0.149753126778,1.63309844051,10.1738801775,505.285025918,0.103876886536
0.186213850468,1.04098978652,6.96977708693,0.872856513664,95.8268647392,5.35422506148,0.347298361494,0.81402195308,11.9948557031,345.772236881,0.0607028226453
0.113718166617,1.07806172069,5.4118806553,0.878230549038,82.5441631792,5.63368204678,0.676059786055,4.46829193171,19.7382422994,270.7002651,0.0882375166544
0.150695722134,0.881520810263,6.39588751186,0.856610324283,91.8518923073,8.83357830765,1.10202842931,0.779656287521,18.0131155144,469.973695104,0.0870113688335
0.109334985298,1.19050182059,3.62303629888,0.934540633384,82.7052197028,8.44851699198,1.9099214986,4.56948217776,14.350195188,519.007344793,0.0540428310781
0.185397005372,1.00300052783,5.01735141773,0.697099143049,91.2098411399,9.89977299652,1.59392800103,1.18283915378,14.1698895022,387.869178146,0.129170875174
0.178395426477,0.90185997588,7.56520290533,0.712207983961,94.5619295383,2.56468207696,0.0324123053513,2.6252220018,11.5353128808,335.049603733,0.0526541365825
0.182989674978,1.12579163676,7.27431422595,0.77550602979,85.8479209522,6.17347285305,1.76940539612,3.30963833588,15.8846741116,913.55309772,0.10469722656
0.139705439591,1.09307881019,2.71516528117,0.937747510914,98.4830511542,3.74935393634,0.092575002262,2.75424073049,17.3402195668,155.324931363,0.0152902114424
0.121536104178,0.962693831179,2.40693673663,0.613372484344,96.3628678839,6.48515150563,0.38481431061,2.43923481032,10.7629678846,121.260062253,0.0922403100632
0.135480731651,0.882188263783,5.00803173012,0.676144287484,86.9449905958,5.41696383244,1.83914342105,0.38228225286,10.8485765919,386.925936993,0.0803055559793
0.102518742166,0.926169947527,4.67509977623,0.929578307184,82.6604206395,2.07362237553,0.59985134957,0.990106474623,12.3937710536,210.366683504,0.0141282452509
0.162003969127,0.82858087481,3.07167936937,0.885561533038,88.5938643373,6.51434777427,1.63496799926,1.96342353296,14.7781833338,237.378158887,0.081981121885
0.138478555815,0.923744107433,5.21274928267,0.730324327232,82.3439766895,5.76304494517,1.5965912922,4.98397676695,11.974637719,340.821803357,0.0681567985495
0.125195815906,1.19746855521,7.45270446438,0.625587803837,98.7295658053,9.85001451574,1.96644173889,4.74868507869,15.1818421153,980.691890927,0.0803560566594
0.111506691917,1.22552419573,6.85948242416,0.607195725248,83.1461889324,7.52556822922,0.334895478354,3.30040909838,15.6558726914,472.455020537,0.013002290712
0.13269627899,1.20897225672,2.18506729561,0.816207320549,82.7677648892,6.29158141524,0.756434819815,4.03401739381,11.4972253501,135.472339569,0.0932582447029
0.108273495085,1.10127925285,6.97486089844,0.846460837795,99.2847122237,5.36107347109,0.682137082368,0.857037004551,14.7516275643,455.869623321,0.025593548778
0.157447728584,0.888314479136,7.43706967469,0.715764802376,84.212667162,3.6292322685,0.400823297316,0.384165050682,18.9062424446,524.09075467,0.085207896743
0.188950471567,1.00493312249,5.47403577018,0.848715315896,94.6438146927,8.90587519677,0.434104390146,2.08717764297,15.4995089614,376.760353807,0.0192218399665
0.134764331441,1.1645091311,5.66400476768,0.903733568651,96.0030705609,9.13418545165,0.472690455279,3.11779636169,17.8626649282,336.396735827,0.071158532109
0.177609360264,1.23826770444,4.00155385148,0.902561633425,84.9471672536,3.33985841705,1.66956173205,0.779999905609,18.961037121,524.125443045,0.0443175953875
0.144642682525,1.23993013397,5.77040859611,0.905814526194,92.6151738175,8.00490064427,1.06492874849,2.78234028719,16.4690334417,823.081273083,0.110319918893
0.10714127525,1.22967407886,4.93042905736,0.615279236421,92.0209306094,8.45231124216,1.18065933308,4.70190068228,11.7021181703,635.896985226,0.100383853771
0.188300093672,0.986641879881,7.75016794472,0.932779593912,99.8981682129,5.06613721533,0.351181224752,1.00469924835,11.4046110482,360.343895058,0.0338306018859
0.126022444841,1.03629363933,6.90075286301,0.799899818589,91.4525366371,7.35804488007,1.36050868101,2.53974638652,12.4706128615,596.889611619,0.101915877723
0.131605379809,0.924020636332,6.14643354969,0.669342416149,84.7903300884,7.43773924191,1.87103954416,4.61305358405,14.1329107424,437.056832836,0.107957677694
0.118633248953,1.23897072853,3.01366012783,0.641701691424,93.1815834517,2.91214571976,1.70893141818,4.8523351677,17.869044011,342.614416124,0.0218208939169
0.185569947649,1.14154296036,2.06211186862,0.918828920934,80.8034947256,2.49782520305,1.8949941539,1.5333276552,11.4833501437,212.677301217,0.0483730783203
0.154510305834,1.16325372657,3.4644643774,0.919343559456,88.8827786513,3.66881341204,1.99145929986,3.15032913564,17.2169477376,341.680185954,0.0504704707649
0.198404940007,1.11229661025,3.92741009977,0.932652955574,88.3705231878,9.90109348033,0.234011760419,0.403697872281,17.585892893,256.668860442,0.0740240301763
0.14253666833,0.876114290951,3.29036043382,0.728258735205,95.3171842358,7.35308581914,0.103286547383,3.74131309071,12.7770796674,186.932963081,0.079960513631
0.179017871628,1.21580856159,5.62629866565,0.617744270828,96.7699134485,6.45626481756,0.869880017627,3.5053704319,10.5625158473,278.160943523,0.0890072355882
0.104521127831,1.2341178937,6.25203708476,0.609271707835,98.9864206373,8.2419767095,0.869240357001,1.8503431319,12.5580065549,792.280471852,0.0414290637793
0.180444524839,1.06854897555,5.46729986295,0.743864717794,96.2637094455,6.59143762034,1.12816521693,1.95407945235,19.818999445,645.075794349,0.0881545759841
0.168596140851,0.991108187612,6.85532126217,0.896238090654,85.6308115266,4.00731076319,1.99051914973,4.2993895975,17.2389729236,708.189922333,0.0660274138452
0.138695990448,1.15318314827,4.8213694331,0.821234426319,80.5416402394,1.37304369479,0.11146307828,1.62364267479,12.7095779716,330.51262377,0.0159808762136
0.101259094842,1.18482488159,5.8358344361,0.718009399161,83.3638310278,1.57024698591,1.68894122168,0.462407934767,10.5003135797,785.178861598,0.0136735205829
