$Culture,$Criticality,$Criticality Modifier,$Initial Known,$Inter-Dependency,$Dynamism,$Size,$Plan,$Team Size,>>Score,>>Idle
0.625160721953,0.831400446861,5.6562120442,0.497964329716,62.1652370467,48.3838626175,2.77938497196,1.30807415845,34.0487002465,576.767345483,0.546318924054
0.510165667057,0.892440862835,4.67419584584,0.495276625168,24.9381596829,41.8875173484,2.12325175156,0.416986115257,14.6610052121,484.386049933,0.522681935482
0.362795916777,0.836059118117,7.74148204858,0.695083986552,22.2777375788,8.43084786019,2.77917669723,3.42636962898,21.5060752331,815.471398301,0.262189066536
0.736414157546,1.00507958832,8.1451339575,0.659979134903,80.1239757353,5.96623943898,1.33714836641,1.20667483633,43.3383363137,1091.89075778,0.208961250258
0.896100783341,1.12692552884,5.1758217096,0.651287698141,48.0383510378,8.53462464836,2.23915813656,4.57529381975,42.7271869512,908.08074824,0.470075859728
0.594808727832,0.874204278078,7.26405195393,0.463618406511,27.7743195733,10.0041350663,2.41829074981,4.50295543524,6.91144564169,630.005027669,0.319962089769
0.789873627834,0.881198416149,3.7422107809,0.6389913702,90.1184624979,25.7216363613,2.15169825138,2.77217193868,16.5253338306,474.224499687,0.539595775494
0.673234384486,0.891080484361,2.9158223404,0.609457165296,23.467201997,47.0508632852,3.51719283109,3.294687627,24.4330002696,454.382617298,0.556538255492
0.435424207005,0.912740172267,3.51321686804,0.532543297654,24.6770376306,7.30369492666,2.64483827388,0.404644357243,39.7669120715,495.362663098,0.281620713031
0.596530538601,0.900719262519,3.50182201576,0.413328144923,75.9312548561,28.3390897608,3.89510561193,1.6995700861,39.5530736373,652.675789358,0.42989394923
0.60933339391,0.912496281803,8.25016879922,0.540332928621,36.8038089164,44.3487208875,2.36708065418,0.63180191848,19.5565620839,807.871479529,0.574430202673
0.232330273992,0.897239229805,9.17342744952,0.534781897367,54.4394074539,31.6311361103,3.0782283336,0.675455186456,6.63509991535,1010.67833695,0.401086141131
0.795082484255,1.06884745326,6.73289503753,0.424365105712,17.996960981,1.97408489136,0.819045741363,4.72604643427,16.2369377967,570.101783434,0.057070073301
0.137520309509,0.935241347418,3.35134723041,0.546754164069,98.0766631544,18.6567144283,0.233127733221,2.92221610497,36.6908722531,211.928601501,0.213752111691
0.121452802768,0.974004348034,9.90900132835,0.433109277009,91.7213603296,21.8050640248,0.359978241558,1.7064720214,10.0790539311,452.386301991,0.229653861191
0.125194852113,0.859198305037,9.35262571184,0.597871734342,33.6464531321,37.9827848584,3.56751963112,4.31343736359,10.0553556332,1011.86529203,0.221558716568
0.477370233498,1.16740860197,9.27285998001,0.572562376549,11.8778052195,18.9395607945,1.32522779211,0.550021935683,1.15425890101,871.136221227,0.277203483605
0.851224685775,0.973320458264,9.00747607327,0.405138824511,69.5425520972,11.25519028,3.75143835891,1.33538316622,14.6851649125,1242.75460486,0.329498726109
0.152611752043,1.11495863591,9.54485476666,0.483078742283,57.1533780748,26.6378475739,2.32225331245,1.54385797557,40.1145404008,1945.23983743,0.210965873843
0.354169687357,1.00823716612,4.62109039425,0.631930573374,75.9063103381,18.5320967651,3.80280881951,0.483414248866,29.4440928829,833.641185107,0.326432851196
0.445293371461,1.02204330868,9.67060807722,0.495333858695,38.93629928,40.5483264365,3.71848068763,4.77753659432,41.778342784,2045.68530378,0.546017244284
0.645225373617,0.822653572269,7.49798251194,0.580874936787,93.3786275555,11.9384304734,1.48170516997,4.22255978621,20.6221695538,402.806168428,0.320740420706
0.602280295653,0.882182361583,6.98521895241,0.509291067644,85.1354484436,49.5434816894,0.701306496564,2.34042274251,12.0442866939,343.918532505,0.471725439332
0.206498388557,0.986093590609,9.2188955212,0.556737839984,2.67145918475,11.2465694758,2.40153525612,2.33248844768,43.3517832195,1369.83587564,0.108682068374
0.839503203712,0.909448088239,9.11983936298,0.663396505191,77.2039367369,19.699151556,1.26995633628,4.43607672158,37.8813042168,778.683368412,0.46802044512
0.358911142709,0.884501281228,6.55695678771,0.67892886099,84.8260117308,36.3046903842,1.58846046268,2.60835945006,11.6349541885,676.688275832,0.391688995217
0.518325245958,1.18407183957,5.5918848428,0.622581756194,41.5683290621,43.6839496724,1.18394393505,2.45716082525,40.1439989137,834.431386519,0.47866759117
0.593627987983,1.12779654823,5.66676717411,0.632770638456,93.6824906391,41.5654974816,3.72330389066,3.77994010811,18.4679695601,1168.21257951,0.517344380238
0.779013292297,0.989173325612,5.15136908224,0.644412994729,3.60466310876,7.88855952712,2.56810042942,3.05730390562,7.8352787041,583.064047741,0.388705112178
0.383882936976,1.07512478378,3.21776069474,0.538602388682,34.3576871372,18.6457619393,2.46060197583,3.00406828343,41.5103694757,565.62483276,0.345077404085
0.339983843444,0.981482196331,2.93536908212,0.640920064077,39.2337242319,37.574072427,1.38169716353,2.6171867455,34.2672641269,422.530108115,0.458253824393
0.388297317067,0.824144384569,6.59050711013,0.417690786275,23.8954300751,25.8351469026,1.05313157045,2.20627084872,15.1768816206,477.25960315,0.430984242029
0.732365135084,1.14356414052,9.60910805477,0.41906254783,94.2041440059,4.15555176719,0.517647330093,0.744142810841,22.8202263639,920.451484708,0.176037486225
0.243156506513,0.894859061612,8.08485390938,0.567339917126,25.9390348862,9.18950296428,2.96156325157,3.04022067092,18.833563289,973.562517718,0.0935107290968
0.819847907003,0.959056588818,9.72057043652,0.53401678027,1.7947878283,20.0661989581,0.456676024945,0.752064457792,16.1452464426,600.360906548,0.582177952187
0.290410269473,0.856690396674,7.967292416,0.43011620502,34.0357055642,20.0984450759,3.62454626513,4.01751675636,2.80914244083,761.856852612,0.270419151618
0.677386289204,0.836063241219,8.19221489026,0.624159227786,47.9286404509,30.4678964262,1.45978573327,4.63747243711,13.6132195667,513.052278028,0.413324535971
0.328036675394,1.01829924355,3.32099979401,0.53391676626,83.3552244265,34.8231055067,0.346281534671,1.42976336243,27.0774368466,271.213394812,0.588983579789
0.249405789767,1.16680941356,7.01599105318,0.696077654746,53.1304238441,25.7790790182,3.03973720135,0.48854532288,5.8159988348,1495.58928294,0.300501534903
0.420154063345,1.03682132433,4.31583390949,0.446004624892,11.1983159745,39.1434049827,1.93254752532,2.70492297069,8.01619329655,354.931311138,0.472389965457
0.73444123414,1.01394882308,8.61513562067,0.405294079124,92.4718889493,3.07235576536,1.2201105705,2.12389377968,32.9560705974,1084.44913605,0.0950464898668
0.343537448284,1.06111523116,2.7257320621,0.430129758788,39.5713151166,27.7580885208,1.04550181278,2.82774397731,11.4196942047,263.879323197,0.412646842571
0.339108731715,1.091522721,6.91191994457,0.660226814831,13.7584418799,23.3009523414,2.512574611,2.69795830393,35.7526537262,1302.64236811,0.334207206867
0.371359046802,0.90995025922,8.7420384503,0.684910143302,36.7458565182,4.36442994488,0.697437186844,2.78454541368,3.90696847234,327.892666967,0.135978149507
0.718433968231,0.820868121262,2.55478823646,0.537447250685,56.2504584694,2.02153907028,0.732135772297,0.717348168077,3.93354494573,107.86438463,0.172152082932
0.590926917554,1.18299336264,6.4297547783,0.661923663653,58.1277812445,22.056337755,0.116253192037,4.1009096115,2.56611727255,406.604682626,0.400383096163
0.682890530892,0.967432587573,2.24962093569,0.459077494209,95.2328851002,31.8024213396,0.476790102654,1.51297287881,4.63447502826,137.78556059,0.454171450512
0.815585279173,0.893716061862,2.60364293289,0.442058528882,90.2342375579,40.4031207747,1.05407192316,3.59343685478,32.9988996671,261.157608613,0.54609963625
0.737767430685,0.860267407225,4.81111597543,0.410612232357,90.6438755404,49.6142097376,0.576881613639,4.06613108144,21.7141030033,246.960188449,0.475864629344
0.289555278427,1.06482457984,9.99808194028,0.422681081677,74.1821895292,37.7075021868,0.953439549779,0.67025406712,29.4752618678,562.958573023,0.33915226692
0.383564745011,0.945631492536,9.12177622766,0.523148786953,10.3677494077,11.5259181585,0.548679727422,2.89545737857,19.5868063013,489.221380297,0.249682538218
0.267295635297,0.955279528448,5.21528964456,0.549681714938,69.1067121281,42.4587449123,1.31634040705,1.63242187519,12.2075561025,476.041584295,0.34903508743
0.851989828279,0.843293372716,2.11557206039,0.69064792363,61.2313152007,20.546588219,1.98778078977,0.0377233403976,4.29638661297,134.932933658,0.411628361215
0.374790879284,1.01802676412,5.36911585735,0.625704117426,36.2263387583,45.0448082164,2.79246534863,0.0161806886395,2.58071989743,517.575914597,0.439261325792
0.637127566253,1.11672569741,8.67248362597,0.575732834187,79.329409295,48.2372939606,1.8110886039,4.46135792072,18.6513376336,966.085661272,0.61038364957
0.197328557342,1.07224153796,7.89823214193,0.544491506544,90.1896376141,24.2979884704,0.962117902373,1.35262458209,21.899531871,763.126361752,0.335655755768
0.501941362387,1.14469854054,2.06512231782,0.639008305439,24.8364528358,39.217059117,3.29531187064,3.21548433747,39.9442012405,344.588292312,0.468656708912
0.785288267105,0.826318411546,8.56278147276,0.48413811145,45.5104437216,12.1838001373,0.0139170178855,2.30172094474,16.8123033932,472.176653217,0.516593848485
0.112704467108,0.824787777842,7.01584115723,0.699932088606,4.03166375803,15.827421593,3.13015914485,4.95230924029,28.1153683464,905.533118594,0.125470602617
0.762918734678,0.901063367498,9.5364225843,0.578651971321,60.74061302,19.2671950869,2.45356641965,1.04185876721,7.34784372597,848.215913529,0.455754991002
0.575702477614,0.887640755749,7.6969592248,0.470465993921,56.7945929304,28.6302890519,2.19750605978,0.708623878245,22.9189185933,767.863282696,0.517555402588
0.633615606242,1.1308577008,2.55172959562,0.573701349969,47.1341692856,28.9904316895,2.92201097155,0.0103118254305,4.46957005267,253.646493619,0.4856029325
0.273159282866,1.09397192384,2.52703332482,0.657320694257,61.6057281479,30.5471673371,2.93392813069,2.61964760301,21.6807149358,411.33254554,0.43221647625
0.628088726807,0.887098112715,7.4886210918,0.405395369143,83.1163742529,6.95944632206,3.92791710111,1.08777970644,31.9621892307,977.982373637,0.185742759213
0.425663488093,1.0861094319,8.4510915141,0.685842765269,19.2580047187,32.8363111387,2.46700611312,3.38545142384,23.2023412958,1473.62868001,0.484612561104
0.874688829112,0.965416506972,7.8499749129,0.419700469321,58.5722087345,19.1514617302,0.241665908559,2.30790338723,36.7414894773,527.188991956,0.440637753282
0.892249212824,0.945740308372,2.19615847559,0.698551416576,93.7912234742,34.5731017252,0.663501745855,0.209687221566,36.4258950538,178.723689602,0.257838521223
0.139261124747,1.17637422279,7.8483955899,0.56076127272,53.3465751562,42.4315648332,2.84521554913,4.37512775687,24.8121277037,1489.59290643,0.306829648227
0.290306752846,1.10307649183,5.84352983626,0.45264590166,18.9519613168,29.5033909874,3.4500701944,2.22633105326,38.5933417952,1267.25543154,0.283204731254
0.858006336686,0.83630022569,2.79332350298,0.647820861443,18.4686244255,11.1011573541,0.397631251173,1.78413786926,21.9362846089,125.527814677,0.364160791572
0.834080110417,1.14900977097,7.79294733446,0.681630979791,17.2961546728,34.0507140564,3.38246220446,2.21905165358,10.1231185387,1626.81577668,0.465132466145
0.352553054474,0.892798857012,7.96546973078,0.678502866441,92.93875847,40.5576016881,1.82978506555,4.98803980569,35.7882802846,597.193640473,0.510203283039
0.583705831918,0.848679309943,3.67471866327,0.657522728277,93.1404380746,5.16369182591,0.459420192388,1.23001378879,20.9450463468,112.872613608,0.196307968918
0.709904716251,1.06419789408,4.74083214666,0.555376895932,59.0989969326,22.6756360453,3.86877380676,4.95388165068,18.9504863407,826.305643375,0.47631763182
0.111230332954,1.04645313273,7.615699705,0.637923739136,57.1543438215,9.10989949118,3.67768298797,2.94988864131,11.3357656488,1330.79040376,0.0950519943372
0.809433773916,1.16421622548,8.291314576,0.533579338473,40.6273032768,15.162830809,1.85850210416,3.64852863838,43.0999116906,1509.09886271,0.460023344756
0.35099767695,1.06802828852,7.43392728789,0.4337915404,42.3603117411,2.11465790014,2.75634469059,1.65975906254,28.8883364224,1048.76860152,0.0489481256616
0.202358365561,1.11438105216,3.62312146158,0.622579994756,63.4304496147,29.8096254057,0.345489404946,3.13094575384,12.6935575454,291.949078235,0.262067878321
0.293307640148,0.869913245349,7.99131066183,0.577769593781,12.5443732576,42.0033603848,3.43873673329,0.0432524855257,25.2997747654,1147.85152178,0.510430379746
0.834384248836,1.1789164808,9.37091740676,0.608405425958,86.0727607713,2.81743230788,2.89455645064,3.82513256418,22.9455510844,1919.85948615,0.218069035218
0.625057807554,0.874177698452,6.04804270213,0.553825240384,59.1315831272,20.1698390955,3.26054846818,0.0650065367593,34.4521058507,1042.92703365,0.346166343862
0.749623620123,1.09040673877,2.07420933135,0.538806296156,1.08280248244,7.70069561376,2.47021994588,1.0358954304,9.32518281401,263.219187485,0.210712440621
0.512496422687,0.881849941192,5.18341796545,0.682287953005,74.5471846481,18.204471341,1.27010898654,1.6813792507,33.5263018509,366.545591433,0.342352771663
0.525146200115,0.991584019925,9.95469345619,0.696919774473,99.955357045,45.2180669162,1.11737379011,4.44990743888,38.6511993008,1140.83292255,0.574431795954
0.10813362055,0.877629255512,3.91305793007,0.511350821591,10.3330396804,23.1540111155,3.07319712747,0.276206650835,43.6628654619,629.359771719,0.154268658777
0.837588410513,0.90891128496,5.54195629674,0.493993122839,80.6273515869,22.7221691364,1.12145455551,3.09921442259,17.7031660784,473.644149487,0.459834432843
0.107944411627,0.975913266763,3.77578381269,0.685922922833,42.5469817315,36.9415740198,0.91646538969,1.47405417603,11.2248780423,186.138369382,0.266644500771
0.245561875014,1.00640444565,3.88575000147,0.426832726243,6.69454951511,25.3961300678,1.29780511574,3.21327388719,2.57893015812,251.674178158,0.246702145931
0.297133288821,1.08548713657,4.50559510537,0.693595426963,42.6739384955,19.1627933922,2.50969727154,4.79727321116,32.1156452232,780.01028356,0.407942525732
0.891796890744,1.00948195562,2.58588697703,0.594442189259,4.37937949498,43.910477558,2.06000218464,4.28310135265,17.5051760246,318.395228489,0.574788631253
0.386357592016,0.891391586193,3.3838029307,0.438953497192,62.1241267958,39.2151964004,2.18472295864,4.81415240481,5.11238595922,313.053587524,0.43223098701
0.735052372411,0.835086927122,4.06811631597,0.612473101503,37.5725153989,47.3146504937,3.42376767429,4.6723729189,27.9945754458,651.05428848,0.586584072182
0.761219263383,0.917450069017,6.95781930866,0.682865884458,33.9747624607,40.8556040725,2.2811415145,3.73089897965,23.4191581584,927.171028521,0.463209855455
0.895434324955,1.07484940548,6.76380729355,0.612334177544,68.9369882119,42.5584853342,2.99315670091,4.93036340544,12.1683652237,898.592729764,0.515901820909
0.502099473617,0.916484224862,8.47503521608,0.440517348304,10.6804703658,43.5102717635,0.0485819604823,2.20895811531,23.2475941146,420.218508914,0.434583012661
0.810176213942,1.06233767755,2.87242271383,0.656031458081,86.4213490496,37.1646388584,2.19107342361,1.35711100116,21.4038315702,468.539154849,0.473512912035
0.894399599104,0.929025787503,7.72604388323,0.565647971682,49.2743158105,43.2574879063,0.302461779566,4.77537281239,36.9342540032,439.764210501,0.603699070942
0.284525804371,0.897303488001,4.19517970298,0.53726637268,15.3260111537,18.9042738863,2.55769783639,4.23606858322,11.1971226428,378.597484293,0.363884808699
0.863322320994,0.951317740066,8.13467503023,0.608682167725,84.6264037834,14.5748237595,1.39674191589,2.96271552482,14.0684013351,778.544665607,0.524882446297
0.138672066615,0.824388067617,6.97037881239,0.598603697146,65.7514531723,5.76171008331,1.79945755331,1.5118254621,33.7190456983,661.332427397,0.075753851296
92.5714953855,611.235153623,2645.26477348
0.0019003494383,0.383476265181,0.700340700828
