$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,>>Months,>>Defects
5.76419882934,1.38815330101,1.08777152782,1.0681235255,4.09121854398,0.867991264332,3.89532431988,1.04964596007,0.997220858855,5.02613818647,3.85804526585,1.07053750433,4.8628188838,0.894114513073,1.09000025895,1.08785567401,1.04730460161,1.2069026492,5.36390630992,1.02198990143,0.877051868332,153.290748368,1.04859564963,5.46062744911,1.1504951627,1.74111529078,1.20502475288,34.2520175184,8009.43748689
4.69776736888,1.29441268041,1.11152121007,0.919651439863,3.80171455118,0.75621631129,2.55685783185,1.08656206658,0.936615099299,4.79739277269,2.18109391757,1.06806437501,4.64649904045,0.845777024211,1.09000006332,1.00788121832,1.025651836,1.08590709723,9.94502550555,1.15702748903,0.963343075282,82.7987693362,1.0066496795,2.90611872868,1.22628072855,3.96425007574,1.13198413542,17.4844538698,6773.90737718
1.84767917476,1.02087216661,1.07278909876,0.82927325854,4.19300025767,0.85428725759,2.96784051322,0.906756968822,0.92372736022,5.82428787829,3.77063928612,0.993316463048,3.60622938403,0.959190404202,1.09000013278,1.03960821665,1.0287306358,1.07861000331,3.92506375719,0.913517789847,0.88639413717,62.1856636826,0.936544124265,2.19599372407,1.18155119177,2.34394177755,1.26499479299,39.9703825341,3695.21201767
1.35676905374,1.38341317553,0.811703172705,1.03568108964,3.90061910038,0.7563077733,1.50011732482,0.881839084698,0.920911185409,5.37020057866,6.37244756439,0.916842212541,4.73820407974,0.821915407582,1.09000078135,1.08763741213,1.01973237761,1.17144727821,8.59208884807,1.15847195065,0.966854745188,63.5893755856,0.931608648008,1.540501804,1.12574701277,2.70668354973,1.11398229194,39.3567052884,7267.86757457
5.40007022534,1.16891693698,1.11487812271,1.03147347205,2.72329604389,0.938399413853,5.39511753868,0.857428776035,0.900690352428,3.57826453508,1.81820629889,1.00512076543,3.83566668708,1.23782153716,1.09000054908,1.03128408118,1.04019334174,1.10920598716,8.56193592897,0.982175575452,0.946396701576,94.0792339507,1.03666784053,4.70767088576,1.1302985564,2.82151656609,0.938240848005,19.3189307875,6690.67970842
1.48926165154,1.28237193779,0.967684485648,1.02631574995,3.6573922865,0.938170860732,4.87408919693,0.85217211775,0.928192560644,2.15998899502,4.52350784896,1.08868886228,4.53723020627,1.11795644286,1.09000087618,1.02962047586,1.0370596496,1.12609009211,9.44033907501,0.915786957015,0.829357693446,361.597420601,1.16609543762,3.31150380636,1.016423392,3.08156035986,1.14791068475,33.7221531957,20289.3632763
1.21086199666,1.1685664963,0.967153097262,0.965003529969,2.52559312202,0.836215455135,4.49210481312,1.038005128,0.949392065212,6.05885724222,6.77224528038,0.86106119238,3.53486995405,1.01413228142,1.09000066996,1.01188241699,1.01108043434,0.953468465981,7.58512011246,1.11553509195,0.84732342775,169.333116005,1.09724630341,1.65147817549,1.14683402266,1.03368079259,1.2799096187,46.1508118746,2968.45464824
1.59153598785,1.05885667552,0.825714321408,1.12472998538,2.85272978623,0.841031070568,4.94322946079,0.848059168168,0.95472631791,2.22320052231,2.17886230319,0.846905302339,3.21512215814,0.928640768249,1.09000006341,1.09510504655,1.00754960334,1.03732697412,9.82953966757,0.92390470971,0.84242832362,192.229277601,1.00402749404,3.68100616953,0.963747140007,3.31438802914,0.963545070342,53.812746609,75127.9233636
4.63047110136,1.17568242245,0.999122400397,0.992895753721,1.77448891444,0.848041105164,1.39913523965,1.063183421,0.917832253694,2.70168627991,1.70213766013,1.06801668967,3.95640022325,0.923194404955,1.09000094109,1.02037065645,1.01083430743,0.836437027613,9.13097765841,1.04870456043,0.916336173578,267.945091171,0.997733898438,1.47203631665,1.19537805112,4.17971454149,1.15292735827,41.3431726486,3898.37122188
5.49728717496,1.06552382269,0.756753017799,1.21702078409,5.42139534999,0.754731110145,3.18194448984,0.963614601187,0.928547920367,4.31765438651,6.72805657968,1.06333283658,4.66838463758,0.938866102284,1.0900005713,1.08339583566,1.03637740541,1.16108100869,4.78898440576,1.01172440004,0.789079064663,259.067777564,1.17235466331,4.11286476939,1.23526238433,3.27821412554,1.26548564216,51.7191409791,16036.9639668
