$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,>>Months,>>Defects
5.86796539299,1.0629077027,1.56430654825,0.826300662878,2.83000065833,1.05375437342,3.89393999304,1.26000008031,1.14000035394,2.84513698755,2.94228091897,1.08881867999,3.04000094114,1.04512085603,0.920665297864,1.00000024211,1.00000047305,1.10448500915,9.35462969523,0.945269466646,1.00000084664,98.3950778443,1.03560821351,2.23984122834,1.01847264684,3.29000039692,1.00000074522,26.1253940264,5117.82834664
2.2260407842,1.01154787794,1.50317635743,0.895260043743,2.83000056672,1.01821979388,1.44487418589,1.2600003299,1.14000024011,2.62142530312,2.7315779583,1.04178051308,3.04000036659,1.00353652128,1.06443672524,1.00000068608,1.0000006934,1.02384629366,8.14903722791,0.998967900248,1.00000044904,105.883435288,0.862366514154,3.4046236428,0.961714185754,3.29000088647,1.00000032182,39.9026010363,78643.8788826
2.14085751069,1.10832845475,1.62323663709,0.871003594534,2.83000068223,1.17401000891,4.3154834899,1.26000061311,1.14000003496,1.27518388585,2.11755821421,1.08074241769,3.04000025161,1.06044103445,1.0002769337,1.00000076895,1.00000031718,1.01302268757,7.66091589672,0.940731530343,1.00000023111,115.291606785,0.952368758655,1.25849765464,0.989070308624,3.2900005685,1.00000080791,29.2837475292,12974.7202564
5.65627264587,1.13297808868,1.43263767241,0.863256685466,2.83000007841,0.928029685896,2.78218640154,1.26000042462,1.14000073249,2.01520149195,1.74649730559,0.888473885938,3.04000080285,1.11653103776,0.989742212862,1.00000049062,1.00000001863,1.06568368234,8.44759821345,0.95456354147,1.00000047928,124.377015637,1.04179948383,3.25274784678,1.04259476255,3.29000096032,1.00000065838,73.8936808046,28667.2094875
5.97932002726,1.05883618403,1.71895703181,0.816276279597,2.83000016951,1.0281851461,5.250857696,1.26000086659,1.14000067742,1.85005464969,1.84405656188,0.908604345272,3.04000034359,1.00603036701,0.791326770436,1.00000010386,1.00000077123,1.07886811913,7.52270859145,0.963498098551,1.00000003913,105.649469201,1.04717406813,4.24921592916,0.968040898159,3.29000069562,1.00000023659,24.4516470805,26712.2803662
1.18991113807,1.05163770195,1.5154851434,0.815839759759,2.83000012748,0.850121315575,3.4276754971,1.26000055207,1.14000011496,2.22848650885,3.07331021951,1.03731991533,3.04000091059,1.09473551423,0.877932849504,1.00000027577,1.00000060512,1.04214653743,7.13547691648,0.91578299622,1.00000095454,107.536184823,0.914249383077,2.55434588813,0.973671796639,3.29000006969,1.00000036203,39.1539894413,13447.6032076
2.336128982,1.0519953786,1.58835943911,0.888869697531,2.83000019686,0.949079881727,2.90618709873,1.26000004667,1.14000098319,2.48386420138,2.76787553637,0.993048832649,3.0400005546,1.01061191544,0.814091934801,1.00000013966,1.00000026118,1.1017767035,7.40658458299,0.916106116879,1.00000037008,108.988943786,0.876113972521,4.60714194678,0.962567122342,3.29000091777,1.0000009648,30.9485149392,14192.3844161
1.22613813691,1.01459788618,1.38955500763,0.850191857536,2.83000027866,1.12006346739,4.49289586655,1.26000077467,1.14000067921,3.37917153952,2.20936730171,0.974536121079,3.04000069369,1.05946489141,0.955042393014,1.00000091398,1.00000015229,1.08136646633,5.70406436516,0.942233205412,1.00000091654,105.893512931,0.941290224036,1.95500907255,1.05356298336,3.29000060268,1.00000086266,35.9805980679,31553.3805936
3.71019767146,1.13835958657,1.45666021167,0.912890523239,2.83000010377,1.1312613502,2.06600708207,1.2600005083,1.14000046682,1.79866591101,2.12106229989,1.04697463295,3.04000083358,1.05025062699,0.984081799234,1.00000032309,1.00000078159,1.09700126788,5.43346635021,0.985804112957,1.00000070067,99.2131486934,1.03355167957,1.37085291536,1.04070448624,3.29000068371,1.00000068628,28.731248371,4962.11192618
5.10985917326,1.12405373883,1.52385350409,0.960044477372,2.83000078035,0.890759799592,3.3277161032,1.26000005508,1.14000088445,2.63105056721,3.01482875323,1.0125825181,3.04000077551,1.10118294858,1.01081291578,1.00000036129,1.00000065688,1.07913508285,8.04014812728,0.985657179518,1.00000099151,111.501331879,0.891752527978,1.63404184514,0.983670401299,3.29000076324,1.00000071221,20.6256976991,1577.345471
2.25948373897,1.02786301583,1.41286687385,0.813132984753,2.83000063072,0.864533193254,2.09493229117,1.26000067904,1.1400004399,2.40960760773,2.4757697625,1.06992651796,3.04000082414,1.03207780533,1.00068840562,1.00000048567,1.00000011311,1.01133610929,8.23121837705,0.940249701991,1.0000003359,86.2020844004,0.920745451312,4.4094835042,0.996430948243,3.29000069732,1.00000052338,32.7537277974,5351.22225927
3.87478163778,1.04765342119,1.49486679248,0.828814620275,2.83000014785,0.966486281868,5.99987922782,1.26000094248,1.14000094537,3.55523441561,2.27885819306,0.959867430669,3.04000002,1.05500784336,0.866544830187,1.00000073988,1.00000042863,1.05100934882,4.76714052802,0.935262994465,1.00000086263,102.218305155,1.05652619705,5.67800872669,1.04745507163,3.29000030553,1.00000023417,40.5155062761,33241.6684915
4.28115314725,1.10150212413,1.43125644953,0.972193809062,2.83000097449,1.05368215469,3.45813352099,1.26000064826,1.14000065234,2.39218672955,1.70063758553,1.02010413578,3.04000004004,1.07238153259,0.878593213939,1.00000039411,1.00000060707,1.10588420347,5.00888348529,0.951533346139,1.0000000378,84.4913127507,1.08103136548,1.82807280364,0.983449013501,3.29000059367,1.00000012851,12.5535199868,3554.55617442
5.28536575982,1.05214874919,1.66779848975,0.921697239354,2.83000007273,1.11329268414,4.00055583237,1.26000051146,1.14000009216,2.58735207223,2.98056879408,0.985678562958,3.04000042493,1.08443566066,0.948586235472,1.00000029191,1.00000009037,1.07607818248,8.19812856378,0.961820643518,1.00000019828,89.6674158679,0.908186791437,3.18896752807,0.972715969213,3.29000050507,1.0000004614,43.9237393729,10820.0460684
4.18834686156,1.01872608856,1.67402290337,0.927503527512,2.83000075867,1.16961345811,5.18605611736,1.26000041423,1.14000048654,3.30658755479,2.02940868492,0.975471291415,3.0400004006,1.03763586149,1.06207798278,1.00000094844,1.00000058004,1.06060906735,6.11684798917,0.989870860465,1.00000062171,117.032259487,1.01402601414,1.0138118714,1.05763984279,3.29000025275,1.00000088267,38.5800218156,5013.89406992
5.14884135085,1.03806980944,1.57323137504,0.952082011864,2.83000030979,1.13574728307,5.91468575895,1.26000087845,1.14000073477,2.13907379582,2.025579729,1.05243966971,3.04000082834,1.06257748968,1.01649595986,1.0000000397,1.0000006963,1.09855916049,6.11184239305,0.91403264473,1.0000003129,121.649484335,0.94496606171,1.72648553186,0.96331038203,3.29000004627,1.00000058553,40.6550896074,68996.88014
2.12710145242,1.04943604272,1.40585561612,0.972708136366,2.83000062078,1.14871272051,1.87608866318,1.26000085021,1.14000089349,3.06788325146,2.69590915093,1.0486810847,3.04000004396,1.00824973417,0.96559916466,1.00000087643,1.00000039141,1.04618129389,8.4061849498,0.914913220368,1.00000034064,109.749726906,1.01063308889,5.91344495565,1.04088649204,3.2900000439,1.00000084034,31.1538704549,16921.6685888
